"species","life_form"
"Melocalamus compactiflorus (Kurz) Benth. Benth. (Kurz)","perennial"
"Melocalamus scandens Hsueh & C.M.Hui","perennial"
"Gigantochloa atroviolacea Widjaja","perennial"
"Bambusa copelandii Gamble","perennial"
"Dendrocalamus asper (Schult.f.) Backer Backer (Schult.f.)","perennial"
"Dendrocalamus sinicus L.C.Chia & J.L.Sun","perennial"
"Dendrocalamus giganteus Munro","perennial"
"Bambusa stenoaurita (W.T.Lin) T.H.Wen T.H.Wen (W.T.Lin)","perennial"
"Dendrocalamus fugongensis Hsueh & D.Z.Li","perennial"
"Dendrocalamus latiflorus Munro","perennial"
"Dendrocalamus brandisii (Munro) Kurz Kurz (Munro)","perennial"
"Gigantochloa verticillata (Willd.) Munro Munro (Willd.)","perennial"
"Kinabaluchloa K.M.Wong_indet_sp22","no_life_form_on_database"
"Dendrocalamus dumosus (Ridl.) Holttum Holttum (Ridl.)","perennial"
"Holttumochloa magica (Ridl.) K.M.Wong K.M.Wong (Ridl.)","perennial"
"Neomicrocalamus yunnanensis (T.H.Wen) Ohrnb. Ohrnb. (T.H.Wen)","no_life_form_on_database"
"Kinabaluchloa nebulosa K.M.Wong","perennial"
"Dendrocalamus tibeticus Hsueh & T.P.Yi","perennial"
"Gigantochloa scortechinii Gamble","perennial"
"Dendrocalamus pendulus Ridl.","perennial"
"Dendrocalamus minor (McClure) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (McClure)","perennial"
"Gigantochloa wrayi Gamble","perennial"
"Gigantochloa latifolia Ridl.","perennial"
"Gigantochloa ligulata Gamble","perennial"
"Gigantochloa parviflora (Keng f.) Keng f. Keng f. (Keng f.)","perennial"
"Thyrsostachys oliveri Gamble","perennial"
"Thyrsostachys siamensis Gamble","perennial"
"Gigantochloa balui K.M.Wong","perennial"
"Dendrocalamus bambusoides Hsueh & D.Z.Li","perennial"
"Gigantochloa albociliata (Munro) Kurz Kurz (Munro)","perennial"
"Dendrocalamus hirtellus Ridl.","perennial"
"Dendrocalamus xishuangbannaensis D.Z.Li & H.Q.Yang","perennial"
"Dendrocalamus birmanicus A.Camus","perennial"
"Oreobambos buchwaldii K.Schum.","perennial"
"Oxytenanthera abyssinica (A.Rich.) Munro Munro (A.Rich.)","perennial"
"Bambusa surrecta (Q.H.Dai) Q.H.Dai Q.H.Dai (Q.H.Dai)","perennial"
"Bambusa remotiflora (Kuntze) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (Kuntze)","perennial"
"Bambusa tuldoides Munro","perennial"
"Bambusa gibba McClure","perennial"
"Bambusa polymorpha Munro","perennial"
"Bambusa tulda Roxb.","perennial"
"Bambusa flexuosa Munro","perennial"
"Bambusa distegia (Keng & Keng f.) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (Keng & Keng f.)","perennial"
"Bambusa emeiensis L.C.Chia & H.L.Fung","perennial"
"Dendrocalamus pachystachyus Hsueh & D.Z.Li","perennial"
"Bambusa cerosissima McClure","perennial"
"Bambusa multiplex (Lour.) Raeusch. Raeusch. (Lour.)","perennial"
"Bambusa subaequalis H.L.Fung & C.Y.Sia","perennial"
"Bambusa rongchengensis (T.P.Yi & C.Y.Sia) D.Z.Li D.Z.Li (T.P.Yi & C.Y.Sia)","perennial"
"Bambusa contracta L.C.Chia & H.L.Fung","perennial"
"Bambusa longispiculata Gamble","perennial"
"Bambusa textilis McClure","perennial"
"Bambusa pervariabilis McClure","perennial"
"Bambusa variostriata (W.T.Lin) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (W.T.Lin)","perennial"
"Bambusa beecheyana Munro","perennial"
"Bambusa grandis (Q.H.Dai & X.L.Tao) Ohrnb. Ohrnb. (Q.H.Dai & X.L.Tao)","perennial"
"Bambusa oldhamii Munro","perennial"
"Bambusa malingensis McClure","perennial"
"Bambusa pachinensis Hayata","perennial"
"Bambusa chungii McClure","perennial"
"Bambusa blumeana Schult.f.","no_life_form_on_database"
"Bambusa cornigera McClure","perennial"
"Bambusa nutans Wall. ex Munro","perennial"
"Bambusa bicicatricata (W.T.Lin) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (W.T.Lin)","perennial"
"Bambusa sinospinosa McClure","perennial"
"Bambusa intermedia Hsueh & T.P.Yi","perennial"
"Bambusa bambos Backer ex K.Heyne","perennial"
"Vietnamosasa ciliata (A.Camus) T.Q.Nguyen T.Q.Nguyen (A.Camus)","perennial"
"Bambusa farinacea K.M.Wong","perennial"
"Bambusa hainanensis L.C.Chia & H.L.Fung","perennial"
"Vietnamosasa pusilla (A.Chev. & A.Camus) T.Q.Nguyen T.Q.Nguyen (A.Chev. & A.Camus)","perennial"
"Bambusa vulgaris Schrad.","perennial"
"Neomicrocalamus prainii (Gamble) Keng f. Keng f. (Gamble)","perennial"
"Nastus elongatus A.Camus","perennial"
"Ampelocalamus microphyllus (Hsueh & T.P.Yi) Hsueh & T.P.Yi Hsueh & T.P.Yi (Hsueh & T.P.Yi)","perennial"
"Valiha diffusa S.Dransf.","perennial"
"Neomicrocalamus andropogonifolius (Griff.) Stapleton Stapleton (Griff.)","perennial"
"Decaryochloa diadelpha A.Camus","perennial"
"Sirochloa parvifolia (Munro) S.Dransf. S.Dransf. (Munro)","perennial"
"Perrierbambus madagascariensis A.Camus","perennial"
"Cathariostachys madagascariensis (A.Camus) S.Dransf. S.Dransf. (A.Camus)","perennial"
"Bonia amplexicaulis (L.C.Chia, H.L.Fung & Y.L.Yang) N.H.Xia N.H.Xia (L.C.Chia, H.L.Fung & Y.L.Yang)","perennial"
"Bonia levigata (L.C.Chia, H.L.Fung & Y.L.Yang) N.H.Xia N.H.Xia (L.C.Chia, H.L.Fung & Y.L.Yang)","perennial"
"Bambusa moreheadiana F.M.Bailey","no_life_form_on_database"
"Nastus borbonicus J.F.Gmel.","perennial"
"Temochloa liliana J.Dransf.","perennial"
"Hickelia madagascariensis A.Camus","perennial"
"Greslania rivularis Balansa","perennial"
"Dinochloa scandens (Blume ex Nees) Kuntze Kuntze (Blume ex Nees)","perennial"
"Dinochloa malayana S.Dransf.","perennial"
"Neololeba atra (Lindl.) Widjaja Widjaja (Lindl.)","perennial"
"Sphaerobambos hirsuta S.Dransf.","perennial"
"Greslania circinata Balansa","perennial"
"Dinochloa scabrida S.Dransf.","perennial"
"Cyrtochloa luzonica (Gamble) J.Dransf. J.Dransf. (Gamble)","perennial"
"Nastus productus (Pilg.) Holttum Holttum (Pilg.)","no_life_form_on_database"
"Nastus elatus Holttum","no_life_form_on_database"
"Nastus elegantissimus (Hassk.) Holttum Holttum (Hassk.)","no_life_form_on_database"
"Temburongia simplex S.Dransf. & K.M.Wong","perennial"
"Racemobambos hepburnii S.Dransf.","perennial"
"Schizostachyum hainanense Merr. ex McClure","perennial"
"Schizostachyum jaculans Holttum","perennial"
"Neohouzeaua kerriana J.Dransf.","perennial"
"Ochlandra travancorica Benth.","perennial"
"Schizostachyum gracile (Kurz ex Munro) Holttum Holttum (Kurz ex Munro)","perennial"
"Cephalostachyum virgatum (Munro) Kurz Kurz (Munro)","no_life_form_on_database"
"Cephalostachyum pergracile Munro","no_life_form_on_database"
"Schizostachyum zollingeri Steud.","perennial"
"Schizostachyum caudatum Backer ex K.Heyne","perennial"
"Schizostachyum funghomii McClure","perennial"
"Schizostachyum dumetorum (Hance ex Walp.) Munro Munro (Hance ex Walp.)","perennial"
"Schizostachyum pseudolima McClure","annual"
"Neohouzeaua fimbriata J.Dransf.","perennial"
"Schizostachyum grande Ridl.","perennial"
"Schizostachyum blumei Nees","perennial"
"Pseudostachyum polymorphum Munro","perennial"
"Melocanna baccifera Skeels","perennial"
"Schizostachyum chinense Rendle","no_life_form_on_database"
"Schizostachyum sanguineum W.P.Zhang","no_life_form_on_database"
"Cephalostachyum pallidum Munro","perennial"
"Cephalostachyum latifolium Munro","perennial"
"Cephalostachyum scandens Bor","perennial"
"Cephalostachyum mannii (Gamble) Stapleton Stapleton (Gamble)","perennial"
"Guadua amplexifolia J.Presl","perennial"
"Guadua paniculata Munro","perennial"
"Guadua chacoensis (Rojas Acosta) Londoño & P.M.Peterson Londoño & P.M.Peterson (Rojas Acosta)","perennial"
"Glaziophyton mirabile Franch.","perennial"
"Guadua angustifolia Kunth","perennial"
"Olmeca reflexa Soderstr.","perennial"
"Olmeca recta Soderstr.","perennial"
"Arthrostylidium ecuadorense Judz. & L.G.Clark","no_life_form_on_database"
"Atractantha radiata McClure","perennial"
"Otatea acuminata (Munro) C.E.Calderón C.E.Calderón (Munro)","perennial"
"Otatea glauca L.G.Clark & G.Cortés","perennial"
"Otatea fimbriata Soderstr.","perennial"
"Otatea ximenae Ruiz-Sanchez & L.G.Clark","perennial"
"Otatea carrilloi Ruiz-Sanchez, Sosa & Mejía-Saulés","perennial"
"Otatea reynosoana Ruiz-Sanchez & L.G.Clark","perennial"
"Guadua velutina Londoño & L.G.Clark","perennial"
"Eremocaulon aureofimbriatum Soderstr. & Londoño","perennial"
"Eremocaulon asymmetricum (Soderstr. & Londoño) Londoño Londoño (Soderstr. & Londoño)","perennial"
"Aulonemia patula (Pilg.) McClure McClure (Pilg.)","perennial"
"Alvimia gracilis Soderstr. & Londoño","perennial"
"Guadua longifolia (E.Fourn.) R.W.Pohl R.W.Pohl (E.Fourn.)","perennial"
"Rhipidocladum pittieri (Hack.) McClure McClure (Hack.)","perennial"
"Olmeca zapotecorum Ruiz-Sanchez, Sosa & Mejía-Saulés","perennial"
"Aulonemia clarkiae Davidse & R.W.Pohl","no_life_form_on_database"
"Aulonemia fulgor Soderstr.","no_life_form_on_database"
"Neurolepis virgata (Griseb.) Pilg. Pilg. (Griseb.)","no_life_form_on_database"
"Rhipidocladum martinezii Davidse & R.W.Pohl","perennial"
"Neurolepis pittieri McClure","no_life_form_on_database"
"Rhipidocladum racemiflorum (Steud.) McClure McClure (Steud.)","perennial"
"Rhipidocladum bartlettii (McClure) McClure McClure (McClure)","perennial"
"Neurolepis aperta (Munro) Pilg. Pilg. (Munro)","no_life_form_on_database"
"Arthrostylidium excelsum Griseb.","perennial"
"Arthrostylidium merostachyoides R.W.Pohl","perennial"
"Aulonemia laxa (F.Maek.) McClure McClure (F.Maek.)","perennial"
"Chusquea scandens Kunth","perennial"
"Chusquea spencei Ernst","perennial"
"Chusquea vulcanalis (soderstrom & c. calderón) l.g. clark x c. subtessellata","perennial"
"Chusquea tomentosa Widmer & L.G.Clark","perennial"
"Chusquea Kunth_indet_sp23","no_life_form_on_database"
"Chusquea talamancensis Widmer & L.G.Clark","perennial"
"Chusquea tessellata Munro","perennial"
"Chusquea serpens L.G.Clark","perennial"
"Chusquea ramosissima Lindm.","perennial"
"Chusquea latifolia L.G.Clark","perennial"
"Chusquea nudiramea L.G.Clark","perennial"
"Chusquea juergensii Hack.","perennial"
"Chusquea pinifolia (Nees) Nees Nees (Nees)","perennial"
"Chusquea delicatula Hitchc.","perennial"
"Chusquea subulata L.G.Clark","perennial"
"Chusquea exasperata L.G.Clark","perennial"
"Chusquea patens L.G.Clark","perennial"
"Chusquea coronalis Soderstr. & C.E.Calderón","perennial"
"Chusquea circinata Soderstr. & C.E.Calderón","perennial"
"Chusquea bilimekii E.Fourn.","perennial"
"Chusquea liebmannii E.Fourn.","perennial"
"Chusquea culeou É.Desv.","perennial"
"Neurolepis rigida L.G.Clark","no_life_form_on_database"
"Neurolepis nana L.G.Clark","no_life_form_on_database"
"Neurolepis elata (Kunth) Pilg. Pilg. (Kunth)","no_life_form_on_database"
"Neurolepis villosa L.G.Clark","no_life_form_on_database"
"Neurolepis asymmetrica L.G.Clark","no_life_form_on_database"
"Neurolepis aristata (Munro) Hitchc. Hitchc. (Munro)","no_life_form_on_database"
"Chusquea oxylepis (Hack.) Ekman Ekman (Hack.)","perennial"
"Chusquea urelytra Hack.","perennial"
"Chusquea bambusoides (Raddi) Hack. Hack. (Raddi)","perennial"
"Chusquea bradei L.G.Clark","perennial"
"Chusquea arachniformis L.G.Clark & Londoño","perennial"
"Chusquea oligophylla Rupr.","perennial"
"Lithachne pauciflora (Sw.) P.Beauv. P.Beauv. (Sw.)","perennial"
"Lithachne humilis Soderstr.","perennial"
"Cryptochloa strictiflora (E.Fourn.) Swallen Swallen (E.Fourn.)","perennial"
"Raddia brasiliensis Bertol.","perennial"
"Olyra latifolia L.","perennial"
"Pariana parvispica R.W.Pohl","perennial"
"Pariana radiciflora Sagot ex Döll","perennial"
"Buergersiochloa bambusoides Pilg.","perennial"
"Fargesia altior T.P.Yi","perennial"
"Indocalamus bashanensis (C.D.Chu & C.S.Chao) H.R.Zhao & Y.L.Yang H.R.Zhao & Y.L.Yang (C.D.Chu & C.S.Chao)","perennial"
"Fargesia communis T.P.Yi","perennial"
"Fargesia perlonga Hsueh & T.P.Yi","perennial"
"Drepanostachyum fractiflexum (T.P.Yi) D.Z.Li D.Z.Li (T.P.Yi)","perennial"
"Fargesia hygrophila Hsueh & T.P.Yi","perennial"
"Fargesia yulongshanensis T.P.Yi","perennial"
"Yushania falcatiaurita Hsueh & T.P.Yi","perennial"
"Fargesia porphyrea T.P.Yi","perennial"
"Fargesia frigidis T.P.Yi","perennial"
"Fargesia utilis T.P.Yi","perennial"
"Arundinaria spanostachya (T.P.Yi) D.Z.Li D.Z.Li (T.P.Yi)","no_life_form_on_database"
"Indocalamus herklotsii McClure","perennial"
"Indocalamus guangdongensis H.R.Zhao & Y.L.Yang","perennial"
"Yushania bojieiana T.P.Yi","perennial"
"Indocalamus hirtivaginatus H.R.Zhao & Y.L.Yang","perennial"
"Fargesia macclureana (Bor) Stapleton Stapleton (Bor)","perennial"
"Yushania niitakayamensis (Hayata) Keng f. Keng f. (Hayata)","perennial"
"Yushania brevipaniculata (Hand.-Mazz.) T.P.Yi T.P.Yi (Hand.-Mazz.)","perennial"
"Yushania oblonga T.P.Yi","perennial"
"Himalayacalamus Keng f._indet_sp24","no_life_form_on_database"
"Fargesia yunnanensis Hsueh & T.P.Yi","perennial"
"Fargesia lushuiensis Hsueh & T.P.Yi","perennial"
"Fargesia yuanjiangensis Hsueh & T.P.Yi","perennial"
"Yushania polytricha Hsueh & T.P.Yi","perennial"
"Fargesia Franch._indet_sp25","no_life_form_on_database"
"Fargesia sylvestris T.P.Yi","perennial"
"Fargesia decurvata J.L.Lu","perennial"
"Fargesia edulis Hsueh & T.P.Yi","perennial"
"Fargesia fungosa T.P.Yi","perennial"
"Himalayacalamus fimbriatus Stapleton","perennial"
"Drepanostachyum Keng f._indet_sp26","no_life_form_on_database"
"Drepanostachyum khasianum (Munro) Keng f. Keng f. (Munro)","perennial"
"Drepanostachyum falcatum (Nees) Keng f. Keng f. (Nees)","perennial"
"Himalayacalamus cupreus Stapleton","perennial"
"Himalayacalamus asper Stapleton","perennial"
"Himalayacalamus falconeri (Hook.f. ex Munro) Keng f. Keng f. (Hook.f. ex Munro)","perennial"
"Himalayacalamus hookerianus (Munro) Stapleton Stapleton (Munro)","perennial"
"Drepanostachyum ampullare (T.P.Yi) Demoly Demoly (T.P.Yi)","perennial"
"Chimonocalamus longiusculus Hsueh & T.P.Yi","perennial"
"Chimonocalamus dumosus Hsueh & T.P.Yi","perennial"
"Ampelocalamus actinotrichus (Merr. & Chun) S.L.Chen T.H.Wen & G.Y.Sheng S.L.Chen T.H.Wen & G.Y.Sheng (Merr. & Chun)","perennial"
"Chimonocalamus montanus Hsueh & T.P.Yi","perennial"
"Chimonocalamus delicatus Hsueh & T.P.Yi","perennial"
"Gaoligongshania megalothyrsa (Hand.-Mazz.) D.Z.Li, Hsueh & N.H.Xia D.Z.Li, Hsueh & N.H.Xia (Hand.-Mazz.)","perennial"
"Ampelocalamus patellaris (Gamble) Stapleton Stapleton (Gamble)","perennial"
"Ampelocalamus scandens Hsueh & W.D.Li","perennial"
"Phyllostachys flexuosa Rivière & C.Rivière","perennial"
"Arundinaria faberi Rendle","no_life_form_on_database"
"Gelidocalamus kunishii (Hayata) Keng f. & T.H.Wen Keng f. & T.H.Wen (Hayata)","perennial"
"Fargesia dracocephala T.P.Yi","perennial"
"Fargesia spathacea Franch.","perennial"
"Fargesia robusta T.P.Yi","perennial"
"Fargesia nitida (Mitford) Keng f. & P.P.Yi Keng f. & P.P.Yi (Mitford)","perennial"
"Fargesia murielae (Gamble) T.P.Yi T.P.Yi (Gamble)","perennial"
"Phyllostachys reticulata (Rupr.) K.Koch K.Koch (Rupr.)","perennial"
"Thamnocalamus tessellatus (Nees) Soderstr. & R.P.Ellis Soderstr. & R.P.Ellis (Nees)","no_life_form_on_database"
"Indocalamus wilsonii (Rendle) C.S.Chao & C.D.Chu C.S.Chao & C.D.Chu (Rendle)","no_life_form_on_database"
"Thamnocalamus spathiflorus (Trin.) Munro Munro (Trin.)","perennial"
"Yushania alpina (K.Schum.) W.C.Lin W.C.Lin (K.Schum.)","no_life_form_on_database"
"Yushania humbertii (A.Camus) Ohrnb. Ohrnb. (A.Camus)","no_life_form_on_database"
"Chimonobambusa brevinoda Hsueh & W.P.Zhang","perennial"
"Indocalamus sinicus (Hance) Nakai Nakai (Hance)","perennial"
"Chimonobambusa grandifolia Hsueh & W.P.Zhang","perennial"
"Chimonobambusa marmorea (Mitford) Makino Makino (Mitford)","perennial"
"Yushania yadongensis T.P.Yi","perennial"
"Chimonobambusa quadrangularis (Franceschi) Makino Makino (Franceschi)","perennial"
"Chimonobambusa utilis (Keng) Keng f. Keng f. (Keng)","perennial"
"Yushania crassicollis T.P.Yi","perennial"
"Yushania baishanzuensis Z.P.Wang & G.H.Ye","perennial"
"Chimonobambusa ningnanica Hsueh f. & L.Z.Gao","perennial"
"Indocalamus emeiensis C.D.Chu & C.S.Chao","perennial"
"Sinobambusa rubroligula McClure","perennial"
"Chimonobambusa sichuanensis (T.P.Yi) T.H.Wen T.H.Wen (T.P.Yi)","perennial"
"Fargesia albocerea Hsueh & T.P.Yi","perennial"
"Chimonobambusa tumidissinoda Ohrnb.","perennial"
"Yushania anceps (Mitford) W.C.Lin W.C.Lin (Mitford)","perennial"
"Fargesia Franch._indet_sp27","no_life_form_on_database"
"Yushania maling (Gamble) R.B.Majumdar & Karthik. R.B.Majumdar & Karthik. (Gamble)","perennial"
"Chimonobambusa szechuanensis (Rendle) Keng f. Keng f. (Rendle)","perennial"
"Indocalamus latifolius (Keng) McClure McClure (Keng)","perennial"
"Arundinaria qingchengshanensis (Keng f. & T.P.Yi) D.Z.Li D.Z.Li (Keng f. & T.P.Yi)","no_life_form_on_database"
"Gelidocalamus rutilans T.H.Wen","perennial"
"Indocalamus tessellatus (Munro) Keng f. Keng f. (Munro)","perennial"
"Yushania maculata T.P.Yi","perennial"
"Indocalamus hirsutissimus Z.P.Wang & P.X.Zhang","perennial"
"Yushania qiaojiaensis Hsueh & T.P.Yi","perennial"
"Indocalamus decorus Q.H.Dai","perennial"
"Yushania basihirsuta (McClure) Z.P.Wang & G.H.Ye Z.P.Wang & G.H.Ye (McClure)","perennial"
"Indocalamus hamadae (Hatus.) Stapleton Stapleton (Hatus.)","no_life_form_on_database"
"Indocalamus quadratus H.R.Zhao & Y.L.Yang","perennial"
"Arundinaria fargesii E.G.Camus","no_life_form_on_database"
"Indocalamus longiauritus Hand.-Mazz.","perennial"
"Indocalamus hunanensis B.M.Yang","perennial"
"Chimonocalamus fimbriatus Hsueh & T.P.Yi","perennial"
"Fargesia qinlingensis T.P.Yi & J.X.Shao","perennial"
"Chimonobambusa macrophylla (Hsueh & T.P.Yi) T.H.Wen & Ohrnb. T.H.Wen & Ohrnb. (Hsueh & T.P.Yi)","perennial"
"Chimonocalamus pallens Hsueh & T.P.Yi","perennial"
"Pleioblastus solidus S.Y.Chen","perennial"
"Acidosasa notata (Z.P.Wang & G.H.Ye) S.S.You S.S.You (Z.P.Wang & G.H.Ye)","perennial"
"Pleioblastus wuyishanensis Q.F.Zheng & K.F.Huang","perennial"
"Pleioblastus amarus (Keng) Keng f. Keng f. (Keng)","perennial"
"Yushania exilis T.P.Yi","perennial"
"Phyllostachys nigra (Lodd. ex Lindl.) Munro Munro (Lodd. ex Lindl.)","perennial"
"Phyllostachys aurea (André) Rivière & C.Rivière Rivière & C.Rivière (André)","perennial"
"Oligostachyum oedogonatum (Z.P.Wang & G.H.Ye) Q.F.Zhang & K.F.Huang Q.F.Zhang & K.F.Huang (Z.P.Wang & G.H.Ye)","perennial"
"Phyllostachys edulis Rivière & C.Rivière","perennial"
"Phyllostachys heteroclada Oliv.","perennial"
"Sasa sinica Keng","no_life_form_on_database"
"Pleioblastus intermedius S.Y.Chen","no_life_form_on_database"
"Phyllostachys nidularia Munro","perennial"
"Pseudosasa maculifera J.L.Lu","perennial"
"Semiarundinaria densiflora (Rendle) T.H.Wen T.H.Wen (Rendle)","perennial"
"Pleioblastus hsienchuensis T.H.Wen","perennial"
"Indocalamus victorialis Keng f.","perennial"
"Sasa qingyuanensis (C.H.Hu) C.H.Hu C.H.Hu (C.H.Hu)","no_life_form_on_database"
"Pleioblastus yixingensis S.L.Chen & S.Y.Chen","perennial"
"Pleioblastus sanmingensis S.L.Chen & G.Y.Sheng","perennial"
"Acidosasa chinouensis (Wen) C.S.Chao & T.H.Wen, 1988 C.S.Chao & T.H.Wen, 1988 (Wen)","no_life_form_on_database"
"Indosasa gigantea (T.H.Wen) T.H.Wen T.H.Wen (T.H.Wen)","perennial"
"Acidosasa edulis (T.H.Wen) T.H.Wen T.H.Wen (T.H.Wen)","perennial"
"Oligostachyum scabriflorum (McClure) Z.P.Wang & G.H.Ye Z.P.Wang & G.H.Ye (McClure)","perennial"
"Oligostachyum shiuyingianum (L.C.Chia & But) G.H.Ye & Z.P.Wang G.H.Ye & Z.P.Wang (L.C.Chia & But)","perennial"
"Pseudosasa viridula S.L.Chen & G.Y.Sheng","perennial"
"Pseudosasa orthotropa S.L.Chen & T.H.Wen","perennial"
"Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao C.D.Chu & C.S.Chao (Munro)","perennial"
"Indosasa sinica C.D.Chu & C.S.Chao","perennial"
"Oligostachyum gracilipes (McClure) G.H.Ye & Z.P.Wang G.H.Ye & Z.P.Wang (McClure)","perennial"
"Acidosasa nanunica (McClure) C.S.Chao & G.Y.Yang C.S.Chao & G.Y.Yang (McClure)","perennial"
