"species","life_form"
"Androsace mariae Kanitz","perennial"
"Androsace stenophylla (Petitm.) Hand.-Mazz. Hand.-Mazz. (Petitm.)","perennial"
"Androsace limprichtii Pax & K.Hoffm.","perennial"
"Androsace bisulca Bureau & Franch.","perennial"
"Androsace tanggulashanensis Y.C.Yang & R.F.Huang","perennial"
"Androsace squarrosula Maxim.","perennial"
"Androsace alaschanica Maxim.","perennial"
"Androsace delavayi Franch.","perennial"
"Androsace studiosorum Kress","no_life_form_on_database"
"Androsace sempervivoides Jacquem.","perennial"
"Androsace zambalensis (Petitm.) Hand.-Mazz. Hand.-Mazz. (Petitm.)","perennial"
"Androsace yargongensis Petitm.","perennial"
"Androsace minor (Hand.-Mazz.) C.M.Hu & Y.C.Yang C.M.Hu & Y.C.Yang (Hand.-Mazz.)","perennial"
"Androsace chamaejasme Wulfen","perennial"
"Androsace bungeana Schischk. & Bobrov","perennial"
"Stimpsonia chamaedryoides Wright","annual"
"Coris monspeliensis L.","annual"
"Ardisiandra wettsteinii J.Wagner","perennial"
"Lysimachia alpestris Champ. ex Benth.","perennial"
"Lysimachia peduncularis Wall. ex Kurz","annual"
"Lysimachia laxa Baudo","annual"
"Lysimachia lancifolia Craib","perennial"
"Lysimachia engleri R.Knuth","perennial"
"Lysimachia heterobotrys F.H.Chen & C.M.Hu","perennial"
"Lysimachia petelotii Merr.","perennial"
"Lysimachia vittiformis F.H.Chen & C.M.Hu","perennial"
"Lysimachia pittosporoides C.Y.Wu","perennial"
"Lysimachia microcarpa Hand.-Mazz. ex C.Y.Wu","perennial"
"Lysimachia ardisioides Masam.","perennial"
"Lysimachia capillipes Hemsl.","perennial"
"Lysimachia foenum-graecum Hance","perennial"
"Lysimachia nutantiflora F.H.Chen & C.M.Hu","perennial"
"Lysimachia chapaensis Merr.","perennial"
"Lysimachia insignis Hemsl.","perennial"
"Lysimachia gesnerioides Y.M.Shui & M.D.Zhang","no_life_form_on_database"
"Lysimachia nemorum L.","perennial"
"Lysimachia serpyllifolia Schreb.","perennial"
"Pelletiera wildpretii Valdés","no_life_form_on_database"
"Asterolinon linum-stellatum (L.) Duby Duby (L.)","no_life_form_on_database"
"Pelletiera verna A.St.-Hil.","no_life_form_on_database"
"Anagallis arvensis L.","no_life_form_on_database"
"Anagallis platyphylla Baudo","no_life_form_on_database"
"Anagallis monelli M.Bieb.","no_life_form_on_database"
"Anagallis collina Schousb.","no_life_form_on_database"
"Anagallis foemina Mill.","no_life_form_on_database"
"Asterolinon adoense Kunze","no_life_form_on_database"
"Lysimachia azorica Hornem. ex Hook.","no_life_form_on_database"
"Anagallis serpyllifolia Dumort.","no_life_form_on_database"
"Lysimachia punctata L.","perennial"
"Lysimachia nummularia L.","perennial"
"Glaux maritima L.","no_life_form_on_database"
"Lysimachia minoricensis J.J.Rodr.","annual"
"Lysimachia africana Engl.","no_life_form_on_database"
"Lysimachia ruhmeriana Vatke","perennial"
"Lysimachia atropurpurea L.","annual"
"Lysimachia kalalauensis Skottsb.","no_life_form_on_database"
"Lysimachia scopulensis K.L.Marr","no_life_form_on_database"
"Lysimachia glutinosa Rock","no_life_form_on_database"
"Lysimachia hillebrandii Hook.f.","no_life_form_on_database"
"Lysimachia waianaeensis H.St.John","no_life_form_on_database"
"Lysimachia filifolia C.N.Forbes & Lydgate","perennial"
"Lysimachia maxima (R.Knuth) H.St.John H.St.John (R.Knuth)","no_life_form_on_database"
"Lysimachia remyi Hillebr.","no_life_form_on_database"
"Lysimachia ovoidea H.St.John","no_life_form_on_database"
"Lysimachia pendens K.L.Marr","no_life_form_on_database"
"Lysimachia iniki K.L.Marr","no_life_form_on_database"
"Lysimachia daphnoides (A.Gray) Hillebr. Hillebr. (A.Gray)","no_life_form_on_database"
"Lysimachia ephemerum Thunb.","perennial"
"Lysimachia fortunei Maxim.","perennial"
"Lysimachia clethroides Duby","perennial"
"Lysimachia leschenaultii Duby","perennial"
"Lysimachia taliensis Bonati","perennial"
"Lysimachia decurrens G.Forst.","perennial"
"Lysimachia lobelioides Wall.","annual"
"Lysimachia chenopodioides Watt","annual"
"Lysimachia stellarioides Hand.-Mazz.","perennial"
"Lysimachia heterogenea Hemsl.","perennial"
"Lysimachia mauritiana Lam.","annual"
"Lysimachia pentapetala Bunge","annual"
"Lysimachia candida Lindl.","annual"
"Lysimachia circaeoides Hemsl.","perennial"
"Lysimachia glanduliflora Hanelt","perennial"
"Lysimachia crispidens (Hance) Hemsl. Hemsl. (Hance)","annual"
"Lysimachia tengyuehensis Hand.-Mazz.","perennial"
"Lysimachia phyllocephala Hand.-Mazz.","perennial"
"Lysimachia fistulosa Hand.-Mazz.","perennial"
"Lysimachia melampyroides R.Knuth","perennial"
"Lysimachia omeiensis Hemsl.","perennial"
"Lysimachia erosipetala F.H.Chen & C.M.Hu","perennial"
"Lysimachia hemsleyi Franch.","perennial"
"Lysimachia rubiginosa Hemsl.","perennial"
"Lysimachia chingshuiensis C.I Peng & C.M.Hu","no_life_form_on_database"
"Lysimachia remota Petitm.","perennial"
"Lysimachia japonica Thunb.","perennial"
"Lysimachia congestiflora Hemsl.","perennial"
"Lysimachia rubinervis F.H.Chen & C.M.Hu","perennial"
"Lysimachia pseudohenryi Pamp.","perennial"
"Lysimachia hemsleyana Maxim. ex Oliv.","perennial"
"Lysimachia chekiangensis C.C.Wu","perennial"
"Lysimachia perfoliata Hand.-Mazz.","perennial"
"Lysimachia deltoidea Wight","perennial"
"Lysimachia stenosepala Hemsl.","perennial"
"Lysimachia grammica Hance","perennial"
"Lysimachia christinae Hance","perennial"
"Lysimachia dextrorsiflora X.P.Zhang, X.H.Guo & J.W.Shao","no_life_form_on_database"
"Lysimachia liukiuensis Hatus.","perennial"
"Lysimachia ohsumiensis Hara","perennial"
"Lysimachia pterantha Hemsl.","perennial"
"Lysimachia paridiformis Franch.","perennial"
"Lysimachia fordiana Oliv.","perennial"
"Lysimachia tanakae Maxim.","no_life_form_on_database"
"Lysimachia klattiana Hance","perennial"
"Lysimachia alfredii Hance","perennial"
"Lysimachia patungensis Hand.-Mazz.","perennial"
"Lysimachia huangsangensis J.J.Zhou, X.L.Yu & Y.F.Deng","no_life_form_on_database"
"Lysimachia longipes Hemsl.","annual"
"Lysimachia terrestris (L.) Britton, Sterns & Poggenb. Britton, Sterns & Poggenb. (L.)","perennial"
"Lysimachia thyrsiflora L.","perennial"
"Lysimachia vulgaris L.","perennial"
"Lysimachia davurica Ledeb.","perennial"
"Anagallis tenella (L.) L. L. (L.)","no_life_form_on_database"
"Anagallis minima (L.) E.H.L.Krause E.H.L.Krause (L.)","no_life_form_on_database"
"Anagallis alternifolia Cav.","no_life_form_on_database"
"Anagallis filiformis Cham. & Schltdl.","no_life_form_on_database"
"Anagallis crassifolia Thore","no_life_form_on_database"
"Anagallis huttonii Harv.","no_life_form_on_database"
"Anagallis nummularifolia Baker","no_life_form_on_database"
"Anagallis angustiloba (Engl.) Engl. Engl. (Engl.)","no_life_form_on_database"
"Anagallis hexamera P.Taylor","no_life_form_on_database"
"Anagallis oligantha P.Taylor","no_life_form_on_database"
"Anagallis kingaensis Engl.","no_life_form_on_database"
"Anagallis serpens Hochst. ex A.DC.","no_life_form_on_database"
"Anagallis djalonis A.Chev.","no_life_form_on_database"
"Anagallis kochii H.E.Hess","no_life_form_on_database"
"Anagallis rhodesica R.E.Fr.","no_life_form_on_database"
"Anagallis acuminata Welw. ex Schinz","no_life_form_on_database"
"Anagallis tenuicaulis Baker","no_life_form_on_database"
"Anagallis pumila Sw.","no_life_form_on_database"
"Anagallis rubricaulis Bojer ex Duby","no_life_form_on_database"
"Trientalis europaea L.","no_life_form_on_database"
"Trientalis borealis Raf.","no_life_form_on_database"
"Lysimachia andina Sandwith","no_life_form_on_database"
"Lysimachia quadrifolia L.","perennial"
"Lysimachia ciliata L.","perennial"
"Lysimachia quadriflora Sims","perennial"
"Lysimachia hybrida Michx.","perennial"
"Aegiceras corniculatum (L.) Blanco Blanco (L.)","perennial"
"Heberdenia excelsa (Aiton) Banks Banks (Aiton)","perennial"
"Cybianthus sintenisii (Urb.) G.Agostini G.Agostini (Urb.)","perennial"
"Wallenia lamarckiana (A.DC.) Mez Mez (A.DC.)","perennial"
"Myrsine maximowiczii (Koidz.) Walker Walker (Koidz.)","perennial"
"Myrsine okabeana (Tuyama) Walker Walker (Tuyama)","perennial"
"Myrsine retusa (Sol.)","no_life_form_on_database"
"Cybianthus peruvianus (A.DC.) Miq. Miq. (A.DC.)","perennial"
"Myrsine achradifolia F.Muell.","perennial"
"Myrsine africana L.","perennial"
"Myrsine coriacea Nadeaud","perennial"
"Rapanea venosa Elmer","no_life_form_on_database"
"Myrsine seguinii H.Lév.","perennial"
"Rapanea linearis (Lour.) S.Moore S.Moore (Lour.)","no_life_form_on_database"
"Myrsine faberi (Mez) Pipoly & C.Chen Pipoly & C.Chen (Mez)","perennial"
"Myrsine salicina Heward","no_life_form_on_database"
"Myrsine aquilonia de Lange & Heenan","perennial"
"Myrsine divaricata A.Cunn.","no_life_form_on_database"
"Myrsine chathamica F.Muell.","no_life_form_on_database"
"Myrsine coxii Cockayne","no_life_form_on_database"
"Myrsine argentea Heenan & de Lange","no_life_form_on_database"
"Myrsine umbricola Heenan & de Lange","no_life_form_on_database"
"Myrsine australis (A.Rich.) Allan Allan (A.Rich.)","no_life_form_on_database"
"Myrsine nummularia (Hook.fil.) Hook.fil. Hook.fil. (Hook.fil.)","no_life_form_on_database"
"Myrsine oliveri Allan","perennial"
"Myrsine kermadecensis Cheeseman","no_life_form_on_database"
"Rapanea leucantha K.Schum.","no_life_form_on_database"
"Rapanea howittiana Mez","no_life_form_on_database"
"Myrsine myrtillina (Mez) Jackes Jackes (Mez)","perennial"
"Myrsine mccomishii (Sprague) Jackes Jackes (Sprague)","perennial"
"Myrsine platystigma F.Muell.","perennial"
"Myrsine porosa F.Muell.","perennial"
"Myrsine subsessilis F.Muell.","perennial"
"Myrsine variabilis R.Br.","perennial"
"Monoporus bipinnatus (Baker) Mez Mez (Baker)","perennial"
"Rapanea melanophloeos (L.) Mez Mez (L.)","no_life_form_on_database"
"Pleiomeris canariensis (Willd.) A.DC. A.DC. (Willd.)","perennial"
"Embelia australiana (F.Muell.) F.M.Bailey F.M.Bailey (F.Muell.)","perennial"
"Embelia parviflora Wall.","perennial"
"Embelia floribunda Wall.","perennial"
"Embelia cotinoides (S.Moore) Merr. Merr. (S.Moore)","no_life_form_on_database"
"Embelia ribes Burm.fil.","perennial"
"Embelia xylocarpa P.Halliday","perennial"
"Embelia vestita Roxb.","perennial"
"Embelia rudis Hand.-Mazz.","no_life_form_on_database"
"Embelia tsjeriam-cottam (Roem. & Schult.) A.DC. A.DC. (Roem. & Schult.)","perennial"
"Embelia laeta (L.) Mez Mez (L.)","perennial"
"Embelia aurantiaca (Wall.) Wadhwa Wadhwa (Wall.)","no_life_form_on_database"
"Embelia undulata (Wall.) Mez Mez (Wall.)","no_life_form_on_database"
"Embelia grayi S.T.Reynolds","no_life_form_on_database"
"Ardisia guianensis (Aubl.) Mez Mez (Aubl.)","perennial"
"Elingamita johnsonii Baylis","perennial"
"Ardisia pachyrrhachis F.Muell.","no_life_form_on_database"
"Parathesis cubana (A.DC.) Molinet & M.Gómez Molinet & M.Gómez (A.DC.)","perennial"
"Parathesis crenulata (Vent.) Hook.fil. Hook.fil. (Vent.)","perennial"
"Ardisia escallonioides Schiede & Deppe ex Schltdl. & Cham.","perennial"
"Ardisia glauca Pit.","perennial"
"Ardisia glauciflora Urb.","perennial"
"Ardisia luquillensis (Britton) Alain Alain (Britton)","perennial"
"Ardisia obovata Ham.","perennial"
"Ardisia bartlettii Lundell","perennial"
"Ardisia revoluta Kunth","perennial"
"Ardisia speciosa Blume","no_life_form_on_database"
"Ardisia standleyana P.H.Allen","perennial"
"Ardisia costaricensis Lundell","perennial"
"Ardisia opegrapha Oerst.","perennial"
"Ardisia compressa Kunth","perennial"
"Parathesis glabra J.D.Sm.","perennial"
"Stylogyne turbacensis (Kunth) Mez Mez (Kunth)","perennial"
"Ardisia auriculata J.D.Sm.","perennial"
"Hymenandra sordida (Lundell) Pipoly & Ricketson Pipoly & Ricketson (Lundell)","perennial"
"Hymenandra calycosa (Hemsl.) Pipoly & Ricketson Pipoly & Ricketson (Hemsl.)","perennial"
"Ardisia wedelii Lundell","perennial"
"Ardisia sieboldii Miq.","perennial"
"Ardisia cymosa Blume","perennial"
"Ardisia depressa C.B.Clarke","no_life_form_on_database"
"Ardisia ensifolia E.Walker","perennial"
"Ardisia pusilla A.DC.","perennial"
"Ardisia elegans Andr.","no_life_form_on_database"
"Stylogyne gentryi Lundell","no_life_form_on_database"
"Ardisia maclurei Merr.","perennial"
"Ardisia ordinata E.Walker","perennial"
"Ardisia fordii Hemsl.","perennial"
"Ardisia densilepidotula Merr.","perennial"
"Ardisia polysticta Miq.","perennial"
"Ardisia scalarinervis E.Walker","perennial"
"Ardisia thyrsiflora D.Don","perennial"
"Ardisia japonica (Thunb.) Blume Blume (Thunb.)","perennial"
"Ardisia lindleyana D.Dietr.","perennial"
"Ardisia virens Kurz","no_life_form_on_database"
"Ardisia crispa (Thunb.) A.DC. A.DC. (Thunb.)","perennial"
"Ardisia violacea (T.Suzuki) W.Z.Fang & K.Yao W.Z.Fang & K.Yao (T.Suzuki)","perennial"
"Ardisia kusukusensis Hayata","no_life_form_on_database"
"Ardisia corymbifera Mez","perennial"
"Ardisia argenticaulis Yuen P.Yang","no_life_form_on_database"
"Ardisia dasyrhizomatica C.Y.Wu & C.Chen","perennial"
"Ardisia primulifolia Gardner & Champ.","perennial"
"Ardisia brevicaulis Diels","perennial"
"Ardisia mamillata Hance","perennial"
"Ardisia maculosa Mez","no_life_form_on_database"
"Ardisia villosa Roxb.","perennial"
"Ardisia verbascifolia Mez","perennial"
"Ardisia cornudentata Mez","perennial"
"Ardisia crenata Sims","perennial"
"Ardisia affinis Hemsl.","perennial"
"Ardisia hanceana Mez","perennial"
"Ardisia aberrans (E.Walker) C.Y.Wu & C.Chen C.Y.Wu & C.Chen (E.Walker)","perennial"
"Ardisia teysmanniana Scheff.","perennial"
"Hymenandra wallichii A.DC.","perennial"
"Ardisia paniculata Roxb.","no_life_form_on_database"
"Ardisia involucrata Kurz","perennial"
"Ardisia solanacea (Poir.) Roxb. Roxb. (Poir.)","perennial"
"Ardisia imperialis K.Schum.","perennial"
"Ardisia humilis Vahl","perennial"
"Ardisia curvula C.Y.Wu & C.Chen","perennial"
"Ardisia helferiana Kurz","perennial"
"Ardisia smaragdina Pit.","perennial"
"Ardisia lanceolata Roxb.","no_life_form_on_database"
"Tapeinosperma pallidum Jackes","no_life_form_on_database"
"Tapeinosperma repandulum (F.Muell.) Jackes Jackes (F.Muell.)","perennial"
"Ardisia bakeri C.T.White","perennial"
"Myrsine ireneae Jackes","perennial"
"Ardisia quinquegona Blume","perennial"
"Oncostemum acuminatum Mez","perennial"
"Oncostemum elephantipes H.Perrier","no_life_form_on_database"
"Oncostemum nervosum Baker","perennial"
"Oncostemum pachybotrys Mez","no_life_form_on_database"
"Oncostemum denticulatum H.Perrier","no_life_form_on_database"
"Oncostemum seyrigii H.Perrier","no_life_form_on_database"
"Oncostemum forsythii Mez","no_life_form_on_database"
"Oncostemum evonymoides Mez","perennial"
"Oncostemum gracile Mez","no_life_form_on_database"
"Oncostemum ovatoacuminatum H.Perrier","perennial"
"Oncostemum neriifolium Baker","perennial"
"Oncostemum palmiforme H.Perrier","no_life_form_on_database"
"Oncostemum ankifiense Mez","perennial"
"Badula crassa A.DC.","perennial"
"Badula ovalifolia A.DC.","perennial"
"Badula balfouriana (Kuntze) Mez Mez (Kuntze)","perennial"
"Badula multiflora A.DC.","perennial"
"Badula insularis A.DC.","perennial"
"Badula sieberi A.DC.","perennial"
"Badula barthesia Bojer","perennial"
"Badula borbonica A.DC.","perennial"
"Badula nitida (Coode) Coode Coode (Coode)","perennial"
"Badula decumbens (Cordem.) Coode Coode (Cordem.)","perennial"
"Badula grammisticta (Cordem.) Coode Coode (Cordem.)","perennial"
"Badula fragilis Bosser & Coode","perennial"
"Badula platyphylla (A.DC.) Coode Coode (A.DC.)","perennial"
"Badula reticulata A.DC.","perennial"
"Ardisia squamulosa C.Presl","no_life_form_on_database"
"Ardisia elliptica Thunb.","perennial"
"Ardisia polycephala Wight","perennial"
"Cyclamen africanum Boiss. & Reut.","perennial"
"Cyclamen hederifolium Aiton","perennial"
"Cyclamen purpurascens Mill.","perennial"
"Cyclamen colchicum (Albov) Albov Albov (Albov)","perennial"
"Cyclamen creticum Hildebr.","perennial"
"Cyclamen balearicum Willk.","perennial"
"Cyclamen repandum Sm.","perennial"
"Cyclamen rohlfsianum Asch.","perennial"
"Cyclamen somalense Thulin & Warfa","perennial"
"Cyclamen persicum Mill.","perennial"
"Cyclamen graecum Link","perennial"
"Cyclamen coum Mill.","perennial"
"Cyclamen alpinum Dammann ex Sprenger","perennial"
"Cyclamen intaminatum (Meikle) Grey-Wilson Grey-Wilson (Meikle)","perennial"
"Cyclamen mirabile Hildebr.","perennial"
"Cyclamen cilicium Boiss. & Heldr.","perennial"
"Cyclamen parviflorum Pobed.","perennial"
"Cyclamen pseudibericum Hildebr.","perennial"
"Cyclamen cyprium Kotschy","perennial"
"Cyclamen libanoticum Hildebr.","perennial"
"Deherainia smaragdina Decne.","perennial"
"Votschia nemophila (Pittier) B.Ståhl B.Ståhl (Pittier)","perennial"
"Bonellia stenophylla (Urb.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Urb.)","perennial"
"Bonellia umbellata (A.DC.) B.Ståhl & Källersjö B.Ståhl & Källersjö (A.DC.)","perennial"
"Bonellia shaferi (Urb.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Urb.)","perennial"
"Bonellia pauciflora (B.Ståhl & F.S.Axelrod) B.Ståhl & Källersjö B.Ståhl & Källersjö (B.Ståhl & F.S.Axelrod)","perennial"
"Bonellia frutescens (Mill.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Mill.)","perennial"
"Bonellia nervosa (J.Presl) B.Ståhl & Källersjö B.Ståhl & Källersjö (J.Presl)","perennial"
"Bonellia paludicola (Standl.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Standl.)","perennial"
"Bonellia macrocarpa (Cav.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Cav.)","perennial"
"Bonellia flammea (Millsp. ex Mez) B.Ståhl & Källersjö B.Ståhl & Källersjö (Millsp. ex Mez)","perennial"
"Bonellia longifolia (Standl.) B.Ståhl & Källersjö B.Ståhl & Källersjö (Standl.)","perennial"
"Jacquinia berteroi Spreng.","perennial"
"Jacquinia keyensis Mez","perennial"
"Jacquinia aculeata Druce","perennial"
"Jacquinia roigii P.Wilson","perennial"
"Jacquinia arborea Vahl","perennial"
"Clavija spinosa (Vell.) Mez Mez (Vell.)","perennial"
"Clavija clavata Decne.","perennial"
"Clavija integrifolia Mart.","no_life_form_on_database"
